WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
12;61;01;1;0950463;14109;ul.;Niebieska;;2021-11-27
12;61;01;1;0950463;14115;ul.;Niebyła;;2021-11-27
12;61;01;1;0950463;14116;ul.;Niecała;;2021-11-27
12;61;01;1;0950463;14138;ul.;Nieduża;;2021-11-27
12;61;01;1;0950463;14140;ul.;Niedziałkowskiego;Mieczysława;2021-11-27
12;61;01;1;0950463;14142;ul.;Niedzicka;;2021-11-27
12;61;01;1;0950463;34456;ul.;Niedźwiedziny;;2021-11-27
12;61;01;1;0950463;14177;ul.;Niemcewicza;Juliana Ursyna;2021-11-27
12;61;01;1;0950463;37219;ul.;Niemena;Czesława;2021-11-27
12;61;01;1;0950463;14205;ul.;Niepokalanej Panny Marii;;2021-11-27
12;61;01;1;0950463;14208;ul.;Niepokólczyckiego;Franciszka;2021-11-27
12;61;01;1;0950463;14210;ul.;Niepołomska;;2021-11-27
12;61;01;1;0950463;14213;ul.;Nierówna;;2021-11-27
12;61;01;1;0950463;14226;ul.;Nieszawska;;2021-11-27
12;61;01;1;0950463;14230;ul.;Nietoperzy;;2021-11-27
12;61;01;1;0950463;14241;ul.;Niewielka;;2021-11-27
12;61;01;1;0950463;14245;ul.;Niewodniczańskiego;Henryka;2021-11-27
12;61;01;1;0950463;14246;ul.;Niezapominajek;;2021-11-27
12;61;01;1;0950463;14251;ul.;Nieznana;;2021-11-27
12;61;01;1;0950463;14256;ul.;Nikifora;;2021-11-27
12;61;01;1;0950463;14264;ul.;Niska;;2021-11-27
12;61;01;1;0950463;14267;ul.;Nitscha;Kazimierza;2021-11-27
12;61;01;1;0950463;14280;ul.;Niwy;;2021-11-27
12;61;01;1;0950463;14281;ul.;Nizinna;;2021-11-27
12;61;01;1;0950463;29933;ul.;Normandzka;;2021-11-27
12;61;01;1;0950463;14319;ul.;Norwida;Cypriana Kamila;2021-11-27
12;61;01;1;0950463;37234;ul.;Norymberska;;2021-11-27
12;61;01;1;0950463;14330;ul.;Nowa;;2021-11-27
12;61;01;1;0950463;32830;ul.;Nowa Górka;;2021-11-27
12;61;01;1;0950463;14345;ul.;Nowaczyńskiego;Adolfa;2021-11-27
12;61;01;1;0950463;14349;ul.;Nowaka;Jana;2021-11-27
12;61;01;1;0950463;14393;ul.;Nowickiego;Maksymiliana;2021-11-27
12;61;01;1;0950463;29294;ul.;Nowodworskiego;Bartłomieja;2021-11-27
12;61;01;1;0950463;14428;ul.;Nowogródzka;;2021-11-27
12;61;01;1;0950463;14429;ul.;Nowohucka;;2021-11-27
12;61;01;1;0950463;14442;ul.;Nowolipki;;2021-11-27
12;61;01;1;0950463;14467;ul.;Nowosądecka;;2021-11-27
12;61;01;1;0950463;14478;ul.;Nowotarska;;2021-11-27
12;61;01;1;0950463;14495;ul.;Nowowiejska;;2021-11-27
12;61;01;1;0950463;14546;ul.;Nullo;płk. Francesco;2021-11-27
12;61;01;1;0950463;29296;ul.;Nuszkiewicza;mjr. Ryszarda;2021-11-27
12;61;01;1;0950463;14592;ul.;Obopólna;;2021-11-27
12;61;01;1;0950463;14599;ul.;Obozowa;;2021-11-27
12;61;01;1;0950463;14600;ul.;Oboźna;;2021-11-27
12;61;01;1;0950463;14606;ul.;Obronna;;2021-11-27
12;61;01;1;0950463;14608;ul.;Obrony Tyńca;;2021-11-27
12;61;01;1;0950463;14618;ul.;Obrońców Helu;;2021-11-27
12;61;01;1;0950463;14623;ul.;Obrońców Krzyża;;2021-11-27
12;61;01;1;0950463;14632;ul.;Obrońców Modlina;;2021-11-27
12;61;01;1;0950463;14637;ul.;Obrońców Poczty Gdańskiej;;2021-11-27
12;61;01;1;0950463;14649;ul.;Obrońców Tobruku;;2021-11-27
12;61;01;1;0950463;14653;ul.;Obrońców Warszawy;;2021-11-27
12;61;01;1;0950463;14685;ul.;Obwodowa;;2021-11-27
12;61;01;1;0950463;14689;ul.;Ochlewskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;14736;ul.;Odlewnicza;;2021-11-27
12;61;01;1;0950463;14741;ul.;Odmętowa;;2021-11-27
12;61;01;1;0950463;14742;ul.;Odmogile;;2021-11-27
12;61;01;1;0950463;14764;ul.;Odrowąża;Iwona;2021-11-27
12;61;01;1;0950463;14770;ul.;Odrzańska;;2021-11-27
12;61;01;1;0950463;29002;ul.;Odrzywolskiego;Sławomira;2021-11-27
12;61;01;1;0950463;52790;ul.;Odyńca;Antoniego;2021-11-27
12;61;01;1;0950463;14784;ul.;Ofiar Dąbia;;2021-11-27
12;61;01;1;0950463;14814;ul.;Ogłęczyzna;;2021-11-27
12;61;01;1;0950463;14818;ul.;Ognistych Wici;;2021-11-27
12;61;01;1;0950463;14824;ul.;Ogórkowa;;2021-11-27
12;61;01;1;0950463;14825;ul.;Ogrodnicza;;2021-11-27
12;61;01;1;0950463;14827;ul.;Ogrodniczek;;2021-11-27
12;61;01;1;0950463;14830;ul.;Ogrodniki;;2021-11-27
12;61;01;1;0950463;14834;ul.;Ogrodowa;;2021-11-27
12;61;01;1;0950463;14851;ogród;Ogród Botaniczny;;2021-11-27
12;61;01;1;0950463;14855;ogród;Ogród Strzelecki;;2021-11-27
12;61;01;1;0950463;14862;ul.;Ojcowska;;2021-11-27
12;61;01;1;0950463;14874;ul.;Okocimska;;2021-11-27
12;61;01;1;0950463;28776;ul.;Okonia;Stanisława;2021-11-27
12;61;01;1;0950463;14886;ul.;Okopowa;;2021-11-27
12;61;01;1;0950463;14890;ul.;Okólna;;2021-11-27
12;61;01;1;0950463;14893;ul.;Okrąg;;2021-11-27
12;61;01;1;0950463;14900;ul.;Okręglik;;2021-11-27
12;61;01;1;0950463;14907;ul.;Okrężna;;2021-11-27
12;61;01;1;0950463;14914;ul.;Okrzei;Stefana;2021-11-27
12;61;01;1;0950463;14929;ul.;Okulickiego;gen. Leopolda;2021-11-27
12;61;01;1;0950463;14932;ul.;Okulistów;;2021-11-27
12;61;01;1;0950463;14945;ul.;Olchowa;;2021-11-27
12;61;01;1;0950463;14952;ul.;Oleandry;;2021-11-27
12;61;01;1;0950463;14989;ul.;Olimpijska;;2021-11-27
12;61;01;1;0950463;14995;ul.;Olkuska;;2021-11-27
12;61;01;1;0950463;15001;ul.;Olszanicka;;2021-11-27
12;61;01;1;0950463;15003;ul.;Olszańska;;2021-11-27
12;61;01;1;0950463;15004;ul.;Olszecka;;2021-11-27
12;61;01;1;0950463;15008;ul.;Olszewskiego;Karola;2021-11-27
12;61;01;1;0950463;15016;ul.;Olsztyńska;;2021-11-27
12;61;01;1;0950463;15026;ul.;Olszyny;;2021-11-27
12;61;01;1;0950463;27799;ul.;Olszyny-Wilczyńskiego;gen. Józefa;2021-11-27
12;61;01;1;0950463;15048;ul.;Ondraszka;;2021-11-27
12;61;01;1;0950463;28996;ul.;Opalińskiego;Łukasza;2021-11-27
12;61;01;1;0950463;15065;ul.;Opalowa;;2021-11-27
12;61;01;1;0950463;52988;ul.;Opałka;Profesora Kazimierza Tadeusza;2021-11-27
12;61;01;1;0950463;15069;ul.;Opatkowicka;;2021-11-27
12;61;01;1;0950463;15077;ul.;Opiala;Zdzisława;2021-11-27
12;61;01;1;0950463;15095;ul.;Opolska;;2021-11-27
12;61;01;1;0950463;28985;ul.;Opty;;2021-11-27
12;61;01;1;0950463;15109;ul.;Oraczy;;2021-11-27
12;61;01;1;0950463;15112;ul.;Orawska;;2021-11-27
12;61;01;1;0950463;15125;ul.;Ordona;Juliana Konstantego;2021-11-27
12;61;01;1;0950463;15137;ul.;Organki;;2021-11-27
12;61;01;1;0950463;15140;ul.;Orkana;Władysława;2021-11-27
12;61;01;1;0950463;15141;ul.;Orla;;2021-11-27
12;61;01;1;0950463;15148;ul.;Orląt Lwowskich;;2021-11-27
12;61;01;1;0950463;29293;ul.;Orleańska;;2021-11-27
12;61;01;1;0950463;15154;ul.;Orlich Gniazd;;2021-11-27
12;61;01;1;0950463;15163;ul.;Orlińskiego;Bolesława;2021-11-27
12;61;01;1;0950463;15170;ul.;Orła Białego;;2021-11-27
12;61;01;1;0950463;15178;ul.;Orłowskiego;Aleksandra;2021-11-27
12;61;01;1;0950463;15186;ul.;Orna;;2021-11-27
12;61;01;1;0950463;15196;ul.;Orszańska;;2021-11-27
12;61;01;1;0950463;52949;ul.;Orszy-Broniewskiego;Harcmistrza Stanisława;2021-11-27
12;61;01;1;0950463;57949;ul.;Orwid;Marii;2021-11-27
12;61;01;1;0950463;15202;ul.;Orzechowa;;2021-11-27
12;61;01;1;0950463;15211;ul.;Orzeszkowej;Elizy;2021-11-27
12;61;01;1;0950463;29617;ul.;Osieckiego;Ludwika;2021-11-27
12;61;01;1;0950463;15239;ul.;Osiedle;;2021-11-27
12;61;01;1;0950463;52840;os.;Osiedle 2 Pułku Lotniczego;;2021-11-27
12;61;01;1;0950463;52841;os.;Osiedle Akademickie;;2021-11-27
12;61;01;1;0950463;52842;os.;Osiedle Albertyńskie;;2021-11-27
12;61;01;1;0950463;52843;os.;Osiedle Avia;;2021-11-27
12;61;01;1;0950463;52844;os.;Osiedle Bohaterów Września;;2021-11-27
12;61;01;1;0950463;52845;os.;Osiedle Bronowice Nowe;;2021-11-27
12;61;01;1;0950463;52847;os.;Osiedle Centrum A;;2021-11-27
12;61;01;1;0950463;52848;os.;Osiedle Centrum B;;2021-11-27
12;61;01;1;0950463;52849;os.;Osiedle Centrum C;;2021-11-27
12;61;01;1;0950463;52850;os.;Osiedle Centrum D;;2021-11-27
12;61;01;1;0950463;52851;os.;Osiedle Centrum E;;2021-11-27
12;61;01;1;0950463;52852;os.;Osiedle Dywizjonu 303;;2021-11-27
12;61;01;1;0950463;53060;os.;Osiedle Górali;;2021-11-27
12;61;01;1;0950463;52853;os.;Osiedle Handlowe;;2021-11-27
12;61;01;1;0950463;52854;os.;Osiedle Hutnicze;;2021-11-27
12;61;01;1;0950463;48148;os.;Osiedle Jagiellońskie;;2021-11-27
12;61;01;1;0950463;52855;os.;Osiedle Józefa Strusia;;2021-11-27
12;61;01;1;0950463;40654;os.;Osiedle Kalinowe;;2021-11-27
12;61;01;1;0950463;52856;os.;Osiedle Kazimierzowskie;;2021-11-27
12;61;01;1;0950463;52964;os.;Osiedle Kliny Borkowskie;;2021-11-27
12;61;01;1;0950463;48600;os.;Osiedle Kolejowe;;2021-11-27
12;61;01;1;0950463;30541;os.;Osiedle Kolorowe;;2021-11-27
12;61;01;1;0950463;45845;os.;Osiedle Kombatantów;;2021-11-27
12;61;01;1;0950463;52861;os.;Osiedle Kościuszkowskie;;2021-11-27
12;61;01;1;0950463;52862;os.;Osiedle Krakowiaków;;2021-11-27
12;61;01;1;0950463;52846;os.;Osiedle Krowodrza Górka;;2021-11-27
12;61;01;1;0950463;52863;os.;Osiedle Lesisko;;2021-11-27
12;61;01;1;0950463;52864;os.;Osiedle Mistrzejowice;;2021-11-27
12;61;01;1;0950463;52865;os.;Osiedle Młodości;;2021-11-27
12;61;01;1;0950463;52866;os.;Osiedle Na Lotnisku;;2021-11-27
12;61;01;1;0950463;50606;os.;Osiedle Na Skarpie;;2021-11-27
12;61;01;1;0950463;52867;os.;Osiedle Na Stoku;;2021-11-27
12;61;01;1;0950463;52868;os.;Osiedle Na Wzgórzach;;2021-11-27
12;61;01;1;0950463;45869;os.;Osiedle Niepodległości;;2021-11-27
12;61;01;1;0950463;46764;os.;Osiedle Ogrodowe;;2021-11-27
12;61;01;1;0950463;52869;os.;Osiedle Oświecenia;;2021-11-27
12;61;01;1;0950463;33787;os.;Osiedle Piastów;;2021-11-27
12;61;01;1;0950463;52965;os.;Osiedle Podwawelskie;;2021-11-27
12;61;01;1;0950463;52870;os.;Osiedle Przy Arce;;2021-11-27
12;61;01;1;0950463;38644;os.;Osiedle Słoneczne;;2021-11-27
12;61;01;1;0950463;46751;os.;Osiedle Sportowe;;2021-11-27
12;61;01;1;0950463;52871;os.;Osiedle Spółdzielcze;;2021-11-27
12;61;01;1;0950463;52966;os.;Osiedle Srebrne Uroczysko;;2021-11-27
12;61;01;1;0950463;52872;os.;Osiedle Stalowe;;2021-11-27
12;61;01;1;0950463;52873;os.;Osiedle Szklane Domy;;2021-11-27
12;61;01;1;0950463;47944;os.;Osiedle Szkolne;;2021-11-27
12;61;01;1;0950463;52874;os.;Osiedle Teatralne;;2021-11-27
12;61;01;1;0950463;31961;os.;Osiedle Tysiąclecia;;2021-11-27
12;61;01;1;0950463;40900;os.;Osiedle Urocze;;2021-11-27
12;61;01;1;0950463;52967;os.;Osiedle Wacława Felczaka;;2021-11-27
12;61;01;1;0950463;52876;os.;Osiedle Wandy;;2021-11-27
12;61;01;1;0950463;52877;os.;Osiedle Willowe;;2021-11-27
12;61;01;1;0950463;53098;os.;Osiedle Witkowice Nowe;;2021-11-27
12;61;01;1;0950463;52878;os.;Osiedle Wysokie;;2021-11-27
12;61;01;1;0950463;52968;os.;Osiedle Zaułek Jugowicki;;2021-11-27
12;61;01;1;0950463;52879;os.;Osiedle Zgody;;2021-11-27
12;61;01;1;0950463;46063;os.;Osiedle Zielone;;2021-11-27
12;61;01;1;0950463;52880;os.;Osiedle Złotego Wieku;;2021-11-27
12;61;01;1;0950463;52881;os.;Osiedle Złotej Jesieni;;2021-11-27
12;61;01;1;0950463;15300;ul.;Osiedlowa;;2021-11-27
12;61;01;1;0950463;15307;ul.;Osikowa;;2021-11-27
12;61;01;1;0950463;15350;ul.;Ossowskiego;Michała;2021-11-27
12;61;01;1;0950463;15352;ul.;Ostafina;Józefa;2021-11-27
12;61;01;1;0950463;15360;ul.;Ostatnia;;2021-11-27
12;61;01;1;0950463;15365;ul.;Osterwy;Juliusza;2021-11-27
12;61;01;1;0950463;15384;ul.;Ostroroga;Jana;2021-11-27
12;61;01;1;0950463;15399;ul.;Ostrów;;2021-11-27
12;61;01;1;0950463;15405;ul.;Ostrówka;;2021-11-27
12;61;01;1;0950463;31019;ul.;Oszustowskiego;Wincentego;2021-11-27
12;61;01;1;0950463;15440;ul.;Oświęcimska;;2021-11-27
12;61;01;1;0950463;15464;ul.;Otwinowskiego;Stefana;2021-11-27
12;61;01;1;0950463;52805;ul.;Owcy-Orwicza;dr.;2021-11-27
12;61;01;1;0950463;15479;ul.;Owocowa;;2021-11-27
12;61;01;1;0950463;15481;ul.;Owsiana;;2021-11-27
12;61;01;1;0950463;15512;ul.;Pachońskiego;Henryka;2021-11-27
12;61;01;1;0950463;15529;ul.;Paderewskiego;Ignacego;2021-11-27
12;61;01;1;0950463;28532;ul.;Padniewskiego;bp. Filipa;2021-11-27
12;61;01;1;0950463;15548;ul.;Pagórkowa;;2021-11-27
12;61;01;1;0950463;27665;ul.;Pajdaka;Antoniego;2021-11-27
12;61;01;1;0950463;15556;ul.;Pajęcza;;2021-11-27
12;61;01;1;0950463;15567;ul.;Palacha;Jana;2021-11-27
12;61;01;1;0950463;15584;ul.;Palmowa;;2021-11-27
12;61;01;1;0950463;15606;ul.;Pamiętna;;2021-11-27
12;61;01;1;0950463;34084;ul.;Pana Cogito;;2021-11-27
12;61;01;1;0950463;15611;ul.;Pana Tadeusza;;2021-11-27
12;61;01;1;0950463;15633;ul.;Pankiewicza;Józefa;2021-11-27
12;61;01;1;0950463;15642;ul.;Panoramiczna;;2021-11-27
12;61;01;1;0950463;15648;ul.;Pańska;;2021-11-27
12;61;01;1;0950463;15653;ul.;Papiernicza;;2021-11-27
12;61;01;1;0950463;15662;ul.;Paproci;;2021-11-27
12;61;01;1;0950463;15679;ul.;Parafialna;;2021-11-27
12;61;01;1;0950463;52969;park;Park Anny i Erazma Jerzmanowskich;;2021-11-27
12;61;01;1;0950463;52970;park;Park Bednarskiego;;2021-11-27
12;61;01;1;0950463;52815;park;Park Decjusza;;2021-11-27
12;61;01;1;0950463;53050;park;Park Generała pil. Stanisława Skalskiego;;2021-11-27
12;61;01;1;0950463;53013;park;Park Jalu Kurka;;2021-11-27
12;61;01;1;0950463;52816;park;Park Jordana;;2021-11-27
12;61;01;1;0950463;52818;park;Park Krakowski;;2021-11-27
12;61;01;1;0950463;52822;park;Park Krowoderski;;2021-11-27
12;61;01;1;0950463;52883;park;Park Lotników Polskich;;2021-11-27
12;61;01;1;0950463;52971;park;Park Maćka i Doroty;;2021-11-27
12;61;01;1;0950463;56668;park;Park Miejski Bagry Wielkie;;2021-11-27
12;61;01;1;0950463;53056;park;Park Młynówka Królewska;;2021-11-27
12;61;01;1;0950463;52884;park;Park Ratuszowy;;2021-11-27
12;61;01;1;0950463;52972;park;Park Skały Twardowskiego;;2021-11-27
12;61;01;1;0950463;52973;park;Park Solvay;;2021-11-27
12;61;01;1;0950463;52823;park;Park Stanisława Wyspiańskiego;;2021-11-27
12;61;01;1;0950463;52976;park;Park Szwedzki;;2021-11-27
12;61;01;1;0950463;52824;park;Park św. Wincentego a Paulo;;2021-11-27
12;61;01;1;0950463;52825;park;Park Tadeusza Kościuszki;;2021-11-27
12;61;01;1;0950463;54852;park;Park Zaczarowanej Dorożki;;2021-11-27
12;61;01;1;0950463;15710;ul.;Parkowa;;2021-11-27
12;61;01;1;0950463;15714;ul.;Parnickiego;Teodora;2021-11-27
12;61;01;1;0950463;15733;ul.;Partyzantów;;2021-11-27
12;61;01;1;0950463;15763;ul.;Pasieczna;;2021-11-27
12;61;01;1;0950463;15770;ul.;Paska;Jana Chryzostoma;2021-11-27
12;61;01;1;0950463;15773;ul.;Pastelowa;;2021-11-27
12;61;01;1;0950463;15775;ul.;Pasternik;;2021-11-27
12;61;01;1;0950463;15776;ul.;Pasterska;;2021-11-27
12;61;01;1;0950463;15778;ul.;Pasteura;Ludwika;2021-11-27
12;61;01;1;0950463;52806;ul.;Paszkowskiego;Generała Franciszka;2021-11-27
12;61;01;1;0950463;28522;ul.;Patynów;Heleny i Leona;2021-11-27
12;61;01;1;0950463;15826;ul.;Paulińska;;2021-11-27
12;61;01;1;0950463;15832;ul.;Pawia;;2021-11-27
12;61;01;1;0950463;28302;ul.;Pawlickiego;ks. Stefana;2021-11-27
12;61;01;1;0950463;15853;ul.;Pawlikowskiego;Tadeusza;2021-11-27
12;61;01;1;0950463;15860;ul.;Pawła z Krosna;;2021-11-27
12;61;01;1;0950463;15873;ul.;Pawłowskiego;Bogumiła;2021-11-27
12;61;01;1;0950463;28979;ul.;Peipera;Tadeusza;2021-11-27
12;61;01;1;0950463;30322;ul.;Pejzażowa;;2021-11-27
12;61;01;1;0950463;27800;ul.;Pełczyńskiego;gen. Tadeusza;2021-11-27
12;61;01;1;0950463;15946;ul.;Perkuna;;2021-11-27
12;61;01;1;0950463;15953;ul.;Perłowa;;2021-11-27
12;61;01;1;0950463;28290;ul.;Petöfiego;Sandora;2021-11-27
12;61;01;1;0950463;15977;ul.;Petrażyckiego;Leona;2021-11-27
12;61;01;1;0950463;15991;ul.;Pędzichów;;2021-11-27
12;61;01;1;0950463;15996;ul.;Pękowicka;;2021-11-27
12;61;01;1;0950463;31885;ul.;Pększyca-Grudzińskiego;Franciszka;2021-11-27
12;61;01;1;0950463;16018;ul.;Piaseckiego;Sergiusza;2021-11-27
12;61;01;1;0950463;16033;ul.;Piaskowa;;2021-11-27
12;61;01;1;0950463;16043;ul.;Piasta Kołodzieja;;2021-11-27
12;61;01;1;0950463;16046;ul.;Piastowska;;2021-11-27
12;61;01;1;0950463;16062;ul.;Piaszczysta;;2021-11-27
12;61;01;1;0950463;16111;ul.;Piekarska;;2021-11-27
12;61;01;1;0950463;16119;ul.;Pielęgniarek;;2021-11-27
12;61;01;1;0950463;16132;ul.;Pienińska;;2021-11-27
12;61;01;1;0950463;16142;ul.;Pierackiego;Bronisława;2021-11-27
12;61;01;1;0950463;16160;ul.;Pierzchówka;;2021-11-27
12;61;01;1;0950463;16178;ul.;Pietrusińskiego;Jana;2021-11-27
12;61;01;1;0950463;16191;ul.;Piękna;;2021-11-27
12;61;01;1;0950463;16199;ul.;Pigonia;Stanisława;2021-11-27
12;61;01;1;0950463;16203;ul.;Pijarów;XX;2021-11-27
12;61;01;1;0950463;16204;ul.;Pijarska;;2021-11-27
12;61;01;1;0950463;16225;ul.;Pileckiego;rtm. Witolda;2021-11-27
12;61;01;1;0950463;16237;ul.;Pilotów;;2021-11-27
12;61;01;1;0950463;33381;ul.;Piltza;dr. Jana;2021-11-27
12;61;01;1;0950463;16246;ul.;Piłkarska;;2021-11-27
12;61;01;1;0950463;36029;ul.;Piłsudskiego;Marszałka Józefa;2021-11-27
12;61;01;1;0950463;28997;ul.;Pinocci;Hieronima;2021-11-27
12;61;01;1;0950463;16284;ul.;Pińczowska;;2021-11-27
12;61;01;1;0950463;16303;ul.;Piotra;św.;2021-11-27
12;61;01;1;0950463;26744;ul.;Piotrusia Pana;;2021-11-27
12;61;01;1;0950463;49977;ul.;Pisarka;mjr. pil. Mariana;2021-11-27
12;61;01;1;0950463;16370;ul.;Piwna;;2021-11-27
12;61;01;1;0950463;16373;ul.;Piwnika "Ponurego";Jana;2021-11-27
12;61;01;1;0950463;52299;pl.;Plac 650 lecia Prokocimia;;2021-11-27
12;61;01;1;0950463;57754;pl.;Plac Archiwum Aktów Dawnych Miasta Krakowa;;2021-11-27
12;61;01;1;0950463;53123;pl.;Plac Bawół;;2021-11-27
12;61;01;1;0950463;45384;pl.;Plac Bernardyński;;2021-11-27
12;61;01;1;0950463;52885;pl.;Plac Błonie-Beszcz;;2021-11-27
12;61;01;1;0950463;52886;pl.;Plac Bogdana Włosika;;2021-11-27
12;61;01;1;0950463;38501;pl.;Plac Bohaterów Getta;;2021-11-27
12;61;01;1;0950463;52974;pl.;Plac Braci Dudzińskich;;2021-11-27
12;61;01;1;0950463;52888;pl.;Plac Centralny im. Ronalda Reagana;;2021-11-27
12;61;01;1;0950463;45513;pl.;Plac Czesława Marchewczyka;;2021-11-27
12;61;01;1;0950463;41678;pl.;Plac Dominikański;;2021-11-27
12;61;01;1;0950463;53017;pl.;Plac Emila Serkowskiego;;2021-11-27
12;61;01;1;0950463;53018;pl.;Plac gen. Władysława Sikorskiego;;2021-11-27
12;61;01;1;0950463;53023;pl.;Plac im. Jana Nowaka-Jeziorańskiego;;2021-11-27
12;61;01;1;0950463;48385;pl.;Plac im. Ojca Adama Studzińskiego;;2021-11-27
12;61;01;1;0950463;52826;pl.;Plac Imbramowski;;2021-11-27
12;61;01;1;0950463;45390;pl.;Plac Inwalidów;;2021-11-27
12;61;01;1;0950463;41686;pl.;Plac Jana Matejki;;2021-11-27
12;61;01;1;0950463;53024;pl.;Plac Juliusza Kossaka;;2021-11-27
12;61;01;1;0950463;53097;pl.;Plac ks. Mieczysława Kuznowicza;;2021-11-27
12;61;01;1;0950463;52975;pl.;Plac Lasoty;;2021-11-27
12;61;01;1;0950463;52977;pl.;Plac Łagiewnicki;;2021-11-27
12;61;01;1;0950463;45908;pl.;Plac Mariacki;;2021-11-27
12;61;01;1;0950463;52887;pl.;Plac Marii Turzymy;;2021-11-27
12;61;01;1;0950463;53026;pl.;Plac Na Groblach;;2021-11-27
12;61;01;1;0950463;52827;pl.;Plac Na Stawach;;2021-11-27
12;61;01;1;0950463;40865;pl.;Plac Niepodległości;;2021-11-27
12;61;01;1;0950463;52828;pl.;Plac Nowowiejski;;2021-11-27
12;61;01;1;0950463;53027;pl.;Plac Nowy;;2021-11-27
12;61;01;1;0950463;53028;pl.;Plac Nowy Kleparz;;2021-11-27
12;61;01;1;0950463;53029;pl.;Plac Prezydenta Edwarda Raczyńskiego;;2021-11-27
12;61;01;1;0950463;53044;pl.;Plac Przy Poczcie;;2021-11-27
12;61;01;1;0950463;52981;pl.;Plac Przystanek;;2021-11-27
12;61;01;1;0950463;53030;pl.;Plac Szczepański;;2021-11-27
12;61;01;1;0950463;53031;pl.;Plac św.  Marii Magdaleny;;2021-11-27
12;61;01;1;0950463;42909;pl.;Plac Świętego Ducha;;2021-11-27
12;61;01;1;0950463;52889;pl.;Plac Świętego Maksymiliana Marii Kolbego;;2021-11-27
12;61;01;1;0950463;52829;pl.;Plac Teodora Axentowicza;;2021-11-27
12;61;01;1;0950463;44755;pl.;Plac Wielkiej Armii Napoleona;;2021-11-27
12;61;01;1;0950463;53032;pl.;Plac Wolnica;;2021-11-27
12;61;01;1;0950463;53033;pl.;Plac Wszystkich Świętych;;2021-11-27
12;61;01;1;0950463;16434;inne;Planty;;2021-11-27
12;61;01;1;0950463;30668;inne;Planty Bieńczyckie;;2021-11-27
12;61;01;1;0950463;16437;inne;Planty Floriana Nowackiego;;2021-11-27
12;61;01;1;0950463;16444;ul.;Plastusia;;2021-11-27
12;61;01;1;0950463;16451;ul.;Plater;Emilii;2021-11-27
12;61;01;1;0950463;16457;ul.;Plażowa;;2021-11-27
12;61;01;1;0950463;16473;ul.;Pleszowska;;2021-11-27
12;61;01;1;0950463;28531;ul.;Pluty-Czachowskiego;Kazimierza;2021-11-27
12;61;01;1;0950463;16490;ul.;Płaska;;2021-11-27
12;61;01;1;0950463;16492;ul.;Płaszowska;;2021-11-27
12;61;01;1;0950463;16514;ul.;Płomyczka;;2021-11-27
12;61;01;1;0950463;16525;ul.;Płoszczyny;;2021-11-27
12;61;01;1;0950463;16569;ul.;Pochwalskiego;Kazimierza;2021-11-27
12;61;01;1;0950463;16570;ul.;Pochyła;;2021-11-27
12;61;01;1;0950463;16572;ul.;Pocieszka;;2021-11-27
12;61;01;1;0950463;16579;ul.;Pocztowa;;2021-11-27
12;61;01;1;0950463;29935;ul.;Pod Dębami;;2021-11-27
12;61;01;1;0950463;16603;ul.;Pod Fortem;;2021-11-27
12;61;01;1;0950463;16604;ul.;Pod Gajem;;2021-11-27
12;61;01;1;0950463;34376;ul.;Pod Gwiazdami;;2021-11-27
12;61;01;1;0950463;16620;ul.;Pod Janem;;2021-11-27
12;61;01;1;0950463;16651;ul.;Pod Pomnikiem;;2021-11-27
12;61;01;1;0950463;16658;ul.;Pod Sikornikiem;;2021-11-27
12;61;01;1;0950463;16659;ul.;Pod Skałą;;2021-11-27
12;61;01;1;0950463;16667;ul.;Pod Sowińcem;;2021-11-27
12;61;01;1;0950463;16669;ul.;Pod Stokiem;;2021-11-27
12;61;01;1;0950463;29936;ul.;Pod Strugą;;2021-11-27
12;61;01;1;0950463;16670;ul.;Pod Strzechą;;2021-11-27
12;61;01;1;0950463;30655;ul.;Pod Sulnikiem;;2021-11-27
12;61;01;1;0950463;16671;ul.;Pod Szańcami;;2021-11-27
12;61;01;1;0950463;16672;ul.;Pod Szwedem;;2021-11-27
12;61;01;1;0950463;16681;ul.;Pod Wierzbami;;2021-11-27
12;61;01;1;0950463;16687;ul.;Podbagnie;;2021-11-27
12;61;01;1;0950463;16689;ul.;Podbiałowa;;2021-11-27
12;61;01;1;0950463;16694;ul.;Podbipięty;Longinusa;2021-11-27
12;61;01;1;0950463;16706;ul.;Podbrzezie;;2021-11-27
12;61;01;1;0950463;16713;ul.;Podchorążych;;2021-11-27
12;61;01;1;0950463;16727;ul.;Podedworze;;2021-11-27
12;61;01;1;0950463;16740;ul.;Podgórki;;2021-11-27
12;61;01;1;0950463;16741;ul.;Podgórki Tynieckie;;2021-11-27
12;61;01;1;0950463;16743;ul.;Podgórska;;2021-11-27
12;61;01;1;0950463;16753;ul.;Podgwiezdna;;2021-11-27
12;61;01;1;0950463;16756;ul.;Podhalańska;;2021-11-27
12;61;01;1;0950463;16757;ul.;Podhalnie;;2021-11-27
12;61;01;1;0950463;16763;ul.;Podkamyk;;2021-11-27
12;61;01;1;0950463;16781;ul.;Podkowińskiego;Władysława;2021-11-27
12;61;01;1;0950463;16795;ul.;Podlesie;;2021-11-27
12;61;01;1;0950463;16797;ul.;Podleska;;2021-11-27
